x_min,y_min,x_max,y_max,class_id,confidence,tracker_id,class_name
1665.0,409.0,1761.0,582.0,0,0.6954780220985413,,person
147.0,739.0,245.0,938.0,0,0.6798841953277588,,person
695.0,335.0,753.0,494.0,0,0.6467465162277222,,person
1055.0,564.0,1137.0,740.0,0,0.6328094601631165,,person
1617.0,791.0,1717.0,983.0,0,0.575370192527771,,person
1106.0,155.0,1159.0,268.0,0,0.5467714667320251,,person
576.0,324.0,635.0,440.0,0,0.46692511439323425,,person
1085.0,798.0,1187.0,987.0,0,0.4550231397151947,,person
917.0,318.0,983.0,474.0,0,0.7468110918998718,,person
695.0,331.0,754.0,489.0,0,0.6882936954498291,,person
1056.0,562.0,1138.0,741.0,0,0.6716579794883728,,person
1662.0,407.0,1756.0,583.0,0,0.6545885801315308,,person
144.0,742.0,241.0,939.0,0,0.630366325378418,,person
1619.0,796.0,1721.0,983.0,0,0.6143133044242859,,person
1083.0,801.0,1182.0,989.0,0,0.5955251455307007,,person
1106.0,156.0,1159.0,270.0,0,0.5303949117660522,,person
1166.0,942.0,1271.0,1080.0,0,0.5207443237304688,,person
576.0,325.0,634.0,442.0,0,0.4396893084049225,,person
742.0,228.0,796.0,368.0,0,0.42755287885665894,,person
1011.0,799.0,1076.0,977.0,0,0.400715708732605,,person
915.0,320.0,983.0,475.0,0,0.7184655666351318,,person
695.0,327.0,753.0,487.0,0,0.6862483024597168,,person
143.0,746.0,236.0,945.0,0,0.6740158796310425,,person
1658.0,405.0,1751.0,584.0,0,0.6607826948165894,,person
1054.0,560.0,1138.0,741.0,0,0.6485233306884766,,person
1085.0,803.0,1180.0,994.0,0,0.6137155294418335,,person
1167.0,935.0,1271.0,1080.0,0,0.6033663749694824,,person
1105.0,157.0,1159.0,274.0,0,0.49407532811164856,,person
576.0,327.0,633.0,443.0,0,0.42371535301208496,,person
1620.0,798.0,1722.0,983.0,0,0.41018974781036377,,person
1658.0,402.0,1748.0,583.0,0,0.6888743042945862,,person
1054.0,556.0,1137.0,741.0,0,0.6630051136016846,,person
1082.0,807.0,1176.0,1002.0,0,0.6617130637168884,,person
694.0,325.0,753.0,482.0,0,0.6614416241645813,,person
1168.0,929.0,1272.0,1080.0,0,0.6541537642478943,,person
1622.0,802.0,1725.0,982.0,0,0.6373028755187988,,person
914.0,323.0,982.0,477.0,0,0.5979424118995667,,person
139.0,750.0,238.0,946.0,0,0.5853140950202942,,person
1105.0,160.0,1159.0,276.0,0,0.4957338571548462,,person
664.0,990.0,758.0,1080.0,0,0.4457281529903412,,person
1607.0,641.0,1704.0,823.0,0,0.4429556727409363,,person
1753.0,212.0,1826.0,370.0,0,0.41485902667045593,,person
915.0,324.0,979.0,481.0,0,0.7578986883163452,,person
1173.0,921.0,1272.0,1080.0,0,0.6950159072875977,,person
1656.0,401.0,1744.0,581.0,0,0.6572785377502441,,person
137.0,753.0,236.0,945.0,0,0.6281060576438904,,person
1056.0,553.0,1134.0,741.0,0,0.6123823523521423,,person
694.0,324.0,753.0,481.0,0,0.5994285941123962,,person
1085.0,809.0,1174.0,999.0,0,0.5884081125259399,,person
1007.0,786.0,1075.0,977.0,0,0.5267007946968079,,person
666.0,984.0,760.0,1080.0,0,0.5065106153488159,,person
1610.0,645.0,1706.0,826.0,0,0.4779336750507355,,person
1104.0,161.0,1159.0,279.0,0,0.46649169921875,,person
1754.0,212.0,1827.0,370.0,0,0.4396928548812866,,person
913.0,330.0,977.0,485.0,0,0.6740812659263611,,person
132.0,760.0,227.0,951.0,0,0.6622667908668518,,person
1657.0,396.0,1737.0,574.0,0,0.6021081805229187,,person
1058.0,545.0,1134.0,732.0,0,0.5775046348571777,,person
1178.0,913.0,1272.0,1080.0,0,0.5390085577964783,,person
1627.0,817.0,1732.0,1018.0,0,0.5170300602912903,,person
1007.0,779.0,1070.0,974.0,0,0.514041543006897,,person
666.0,972.0,765.0,1080.0,0,0.5038480162620544,,person
695.0,321.0,755.0,478.0,0,0.43340784311294556,,person
913.0,332.0,977.0,485.0,0,0.6863569021224976,,person
1631.0,822.0,1732.0,1032.0,0,0.6813133955001831,,person
130.0,762.0,228.0,952.0,0,0.659317135810852,,person
1059.0,542.0,1134.0,724.0,0,0.526139497756958,,person
1007.0,775.0,1068.0,970.0,0,0.5092440843582153,,person
1177.0,909.0,1272.0,1080.0,0,0.4943387508392334,,person
1009.0,787.0,1066.0,966.0,0,0.4696007966995239,,person
1659.0,393.0,1735.0,571.0,0,0.4617004990577698,,person
668.0,966.0,767.0,1080.0,0,0.4508025348186493,,person
738.0,214.0,790.0,354.0,0,0.411479651927948,,person
912.0,334.0,977.0,484.0,0,0.6949973106384277,,person
1631.0,826.0,1733.0,1039.0,0,0.6623374223709106,,person
128.0,767.0,228.0,954.0,0,0.6205764412879944,,person
1177.0,903.0,1273.0,1080.0,0,0.5972096920013428,,person
1007.0,770.0,1068.0,965.0,0,0.5517758727073669,,person
694.0,317.0,755.0,482.0,0,0.5165206789970398,,person
1010.0,776.0,1065.0,962.0,0,0.4930369555950165,,person
1059.0,541.0,1126.0,716.0,0,0.4841924011707306,,person
1661.0,391.0,1734.0,566.0,0,0.4786214232444763,,person
1060.0,540.0,1133.0,718.0,0,0.4729863405227661,,person
1624.0,659.0,1719.0,834.0,0,0.42688918113708496,,person
570.0,440.0,648.0,586.0,0,0.4238573908805847,,person
739.0,213.0,789.0,353.0,0,0.4157028794288635,,person
912.0,335.0,976.0,484.0,0,0.6577932834625244,,person
1177.0,898.0,1273.0,1080.0,0,0.6208492517471313,,person
1632.0,833.0,1735.0,1050.0,0,0.6101998686790466,,person
694.0,314.0,755.0,480.0,0,0.5963844656944275,,person
125.0,772.0,227.0,960.0,0,0.5747015476226807,,person
1660.0,390.0,1731.0,557.0,0,0.5414332151412964,,person
1060.0,537.0,1127.0,712.0,0,0.5243763327598572,,person
1060.0,537.0,1133.0,714.0,0,0.5053539872169495,,person
572.0,443.0,644.0,592.0,0,0.4786292612552643,,person
0.0,527.0,73.0,715.0,0,0.4674302935600281,,person
1106.0,168.0,1156.0,284.0,0,0.4226275086402893,,person
738.0,212.0,789.0,353.0,0,0.4170171320438385,,person
1006.0,767.0,1067.0,958.0,0,0.407866507768631,,person
1635.0,838.0,1738.0,1055.0,0,0.6688747406005859,,person
1179.0,893.0,1274.0,1080.0,0,0.6551826000213623,,person
911.0,335.0,976.0,486.0,0,0.6468520164489746,,person
1071.0,826.0,1152.0,1003.0,0,0.6188150644302368,,person
1660.0,386.0,1730.0,550.0,0,0.6171927452087402,,person
124.0,779.0,226.0,961.0,0,0.6094515323638916,,person
693.0,311.0,755.0,478.0,0,0.5851671099662781,,person
1059.0,531.0,1135.0,705.0,0,0.5810121893882751,,person
0.0,529.0,78.0,720.0,0,0.5452902317047119,,person
571.0,445.0,642.0,600.0,0,0.516880989074707,,person
1106.0,168.0,1157.0,283.0,0,0.4209182560443878,,person
1639.0,846.0,1746.0,1061.0,0,0.7522568702697754,,person
1065.0,832.0,1147.0,1029.0,0,0.6821702718734741,,person
1661.0,379.0,1727.0,542.0,0,0.662847638130188,,person
911.0,338.0,976.0,487.0,0,0.6380729079246521,,person
0.0,535.0,86.0,723.0,0,0.6195366978645325,,person
693.0,308.0,753.0,468.0,0,0.5524241924285889,,person
567.0,448.0,637.0,609.0,0,0.5418752431869507,,person
1107.0,170.0,1157.0,288.0,0,0.5100046396255493,,person
122.0,790.0,227.0,964.0,0,0.48746204376220703,,person
1058.0,525.0,1135.0,692.0,0,0.46878066658973694,,person
1057.0,526.0,1130.0,690.0,0,0.4684097170829773,,person
1006.0,756.0,1065.0,925.0,0,0.45408394932746887,,person
663.0,939.0,775.0,1079.0,0,0.43547701835632324,,person
1633.0,682.0,1728.0,874.0,0,0.4098281264305115,,person
1640.0,852.0,1748.0,1063.0,0,0.7145286202430725,,person
1059.0,837.0,1146.0,1046.0,0,0.6902198791503906,,person
1186.0,873.0,1277.0,1076.0,0,0.6868900060653687,,person
1659.0,377.0,1728.0,542.0,0,0.6543067097663879,,person
911.0,342.0,976.0,494.0,0,0.6078468561172485,,person
692.0,304.0,751.0,459.0,0,0.5795944333076477,,person
1108.0,172.0,1158.0,292.0,0,0.5270516872406006,,person
121.0,793.0,229.0,977.0,0,0.5204915404319763,,person
565.0,449.0,636.0,612.0,0,0.5197712779045105,,person
656.0,933.0,773.0,1080.0,0,0.5125434398651123,,person
1056.0,524.0,1130.0,688.0,0,0.4884752333164215,,person
1004.0,751.0,1065.0,920.0,0,0.4376181364059448,,person
1634.0,687.0,1731.0,882.0,0,0.40587663650512695,,person
912.0,345.0,975.0,501.0,0,0.687432050704956,,person
1185.0,865.0,1278.0,1069.0,0,0.6721765995025635,,person
1057.0,842.0,1147.0,1059.0,0,0.6644265651702881,,person
1642.0,857.0,1752.0,1063.0,0,0.6400586366653442,,person
0.0,535.0,90.0,728.0,0,0.6396322846412659,,person
1056.0,520.0,1135.0,689.0,0,0.606438159942627,,person
566.0,452.0,634.0,616.0,0,0.6045072078704834,,person
1657.0,376.0,1728.0,543.0,0,0.5879971981048584,,person
692.0,301.0,750.0,458.0,0,0.5362749695777893,,person
1108.0,175.0,1158.0,297.0,0,0.5244184732437134,,person
120.0,799.0,229.0,981.0,0,0.5199248194694519,,person
661.0,930.0,771.0,1080.0,0,0.5141146779060364,,person
1638.0,692.0,1733.0,883.0,0,0.4992849826812744,,person
1056.0,521.0,1132.0,686.0,0,0.4801463782787323,,person
1005.0,748.0,1066.0,909.0,0,0.43451473116874695,,person
1175.0,276.0,1233.0,407.0,0,0.40319710969924927,,person
911.0,347.0,974.0,506.0,0,0.7569752931594849,,person
1645.0,863.0,1760.0,1064.0,0,0.6996896266937256,,person
1185.0,861.0,1279.0,1059.0,0,0.6940129399299622,,person
0.0,537.0,95.0,729.0,0,0.6796137094497681,,person
1054.0,846.0,1151.0,1062.0,0,0.6779199838638306,,person
1056.0,518.0,1129.0,685.0,0,0.5770273208618164,,person
1656.0,374.0,1728.0,542.0,0,0.5727444887161255,,person
119.0,807.0,230.0,988.0,0,0.5654637217521667,,person
1109.0,178.0,1158.0,298.0,0,0.5403153896331787,,person
564.0,454.0,634.0,622.0,0,0.5263351798057556,,person
1640.0,696.0,1735.0,888.0,0,0.4845792055130005,,person
664.0,925.0,768.0,1080.0,0,0.4822255074977875,,person
691.0,300.0,749.0,452.0,0,0.47938016057014465,,person
1056.0,517.0,1133.0,689.0,0,0.4690806269645691,,person
1175.0,275.0,1233.0,404.0,0,0.46445345878601074,,person
1005.0,751.0,1065.0,910.0,0,0.40196266770362854,,person
911.0,349.0,975.0,507.0,0,0.7988071441650391,,person
1652.0,867.0,1763.0,1064.0,0,0.7505550384521484,,person
1184.0,853.0,1278.0,1048.0,0,0.7208949327468872,,person
1.0,538.0,95.0,731.0,0,0.6582134962081909,,person
1051.0,852.0,1152.0,1064.0,0,0.6423617005348206,,person
1175.0,273.0,1234.0,399.0,0,0.5994917750358582,,person
1108.0,179.0,1159.0,300.0,0,0.5861601233482361,,person
565.0,458.0,632.0,623.0,0,0.576831579208374,,person
1056.0,516.0,1129.0,686.0,0,0.5424133539199829,,person
1654.0,372.0,1728.0,542.0,0,0.541151225566864,,person
118.0,811.0,228.0,1009.0,0,0.5406150221824646,,person
1056.0,515.0,1132.0,689.0,0,0.52341628074646,,person
667.0,922.0,767.0,1080.0,0,0.44698065519332886,,person
692.0,299.0,749.0,450.0,0,0.42169833183288574,,person
1006.0,745.0,1064.0,909.0,0,0.4098927974700928,,person
910.0,356.0,976.0,511.0,0,0.8136871457099915,,person
1183.0,841.0,1279.0,1036.0,0,0.7485885620117188,,person
3.0,543.0,95.0,731.0,0,0.7096198797225952,,person
1656.0,877.0,1769.0,1062.0,0,0.6419985890388489,,person
1175.0,268.0,1234.0,392.0,0,0.6389204263687134,,person
1055.0,511.0,1132.0,689.0,0,0.6136469841003418,,person
1048.0,860.0,1149.0,1058.0,0,0.5760517716407776,,person
566.0,469.0,631.0,623.0,0,0.5719678401947021,,person
115.0,818.0,224.0,1023.0,0,0.5647610425949097,,person
673.0,914.0,764.0,1080.0,0,0.555804431438446,,person
1110.0,183.0,1160.0,304.0,0,0.5296927094459534,,person
1056.0,513.0,1129.0,685.0,0,0.5237674117088318,,person
1650.0,370.0,1725.0,540.0,0,0.5089836120605469,,person
1649.0,708.0,1740.0,900.0,0,0.42527875304222107,,person
910.0,358.0,977.0,517.0,0,0.8116329908370972,,person
1182.0,836.0,1280.0,1037.0,0,0.7660011053085327,,person
3.0,545.0,96.0,733.0,0,0.6692073345184326,,person
1658.0,881.0,1770.0,1067.0,0,0.6457154750823975,,person
1174.0,265.0,1234.0,390.0,0,0.623506486415863,,person
113.0,823.0,222.0,1026.0,0,0.5922815799713135,,person
1045.0,863.0,1148.0,1052.0,0,0.5747656226158142,,person
569.0,470.0,631.0,624.0,0,0.5701438784599304,,person
673.0,910.0,765.0,1080.0,0,0.5273507237434387,,person
1057.0,511.0,1128.0,686.0,0,0.4959045350551605,,person
1647.0,367.0,1722.0,537.0,0,0.48666125535964966,,person
1110.0,185.0,1160.0,307.0,0,0.46179863810539246,,person
910.0,359.0,979.0,519.0,0,0.8105262517929077,,person
1181.0,832.0,1281.0,1037.0,0,0.7869851589202881,,person
5.0,548.0,97.0,734.0,0,0.6426652669906616,,person
1045.0,869.0,1145.0,1059.0,0,0.6179202198982239,,person
1174.0,263.0,1233.0,388.0,0,0.6138988733291626,,person
1661.0,886.0,1771.0,1077.0,0,0.5933290123939514,,person
112.0,829.0,220.0,1041.0,0,0.5874978303909302,,person
673.0,905.0,765.0,1080.0,0,0.5317213535308838,,person
569.0,470.0,631.0,624.0,0,0.5298668742179871,,person
691.0,289.0,750.0,443.0,0,0.44637709856033325,,person
985.0,257.0,1050.0,411.0,0,0.44008830189704895,,person
1056.0,507.0,1129.0,689.0,0,0.4317874014377594,,person
1111.0,186.0,1160.0,308.0,0,0.4076242446899414,,person
1184.0,826.0,1282.0,1038.0,0,0.7931860685348511,,person
910.0,362.0,980.0,520.0,0,0.770747184753418,,person
1045.0,873.0,1139.0,1070.0,0,0.6750432848930359,,person
1056.0,503.0,1130.0,687.0,0,0.6202934980392456,,person
1664.0,891.0,1773.0,1080.0,0,0.6018534302711487,,person
674.0,900.0,764.0,1080.0,0,0.5992682576179504,,person
1173.0,263.0,1233.0,386.0,0,0.5502413511276245,,person
112.0,831.0,217.0,1071.0,0,0.5284656882286072,,person
1006.0,724.0,1065.0,909.0,0,0.4432767927646637,,person
1657.0,723.0,1752.0,906.0,0,0.4362436830997467,,person
574.0,358.0,632.0,490.0,0,0.4142581820487976,,person
570.0,472.0,632.0,624.0,0,0.411869078874588,,person
1188.0,823.0,1281.0,1036.0,0,0.7678452730178833,,person
911.0,365.0,980.0,518.0,0,0.7472014427185059,,person
1044.0,876.0,1132.0,1075.0,0,0.7176333665847778,,person
674.0,895.0,764.0,1080.0,0,0.6147082448005676,,person
1660.0,727.0,1756.0,905.0,0,0.6115498542785645,,person
1057.0,501.0,1131.0,682.0,0,0.5826271772384644,,person
1664.0,898.0,1776.0,1080.0,0,0.5766213536262512,,person
1172.0,262.0,1234.0,387.0,0,0.4701041579246521,,person
690.0,286.0,750.0,439.0,0,0.4654911756515503,,person
1190.0,812.0,1279.0,1032.0,0,0.7712631225585938,,person
912.0,368.0,983.0,519.0,0,0.6868807673454285,,person
1037.0,882.0,1120.0,1077.0,0,0.6337078213691711,,person
1664.0,737.0,1761.0,919.0,0,0.5957320928573608,,person
675.0,885.0,763.0,1080.0,0,0.593317985534668,,person
1055.0,494.0,1128.0,666.0,0,0.5609087944030762,,person
1172.0,259.0,1234.0,388.0,0,0.5001382827758789,,person
1641.0,357.0,1711.0,524.0,0,0.4821995794773102,,person
107.0,842.0,203.0,1050.0,0,0.47982287406921387,,person
1112.0,191.0,1162.0,310.0,0,0.468921959400177,,person
572.0,367.0,632.0,494.0,0,0.4299425780773163,,person
688.0,281.0,750.0,442.0,0,0.4185393154621124,,person
1055.0,493.0,1131.0,670.0,0,0.4111129641532898,,person
1189.0,808.0,1278.0,1024.0,0,0.7718738317489624,,person
912.0,369.0,979.0,521.0,0,0.7206223607063293,,person
106.0,849.0,202.0,1063.0,0,0.691520094871521,,person
675.0,880.0,762.0,1080.0,0,0.6810263395309448,,person
16.0,564.0,127.0,745.0,0,0.6210519671440125,,person
1054.0,493.0,1127.0,657.0,0,0.6106867790222168,,person
1668.0,916.0,1780.0,1080.0,0,0.5938153862953186,,person
1639.0,354.0,1707.0,521.0,0,0.5537022948265076,,person
1111.0,191.0,1163.0,311.0,0,0.5496172308921814,,person
1172.0,257.0,1235.0,388.0,0,0.5158199667930603,,person
1034.0,885.0,1115.0,1072.0,0,0.5048106908798218,,person
688.0,279.0,749.0,440.0,0,0.4588433504104614,,person
571.0,369.0,633.0,495.0,0,0.4015365540981293,,person
1188.0,801.0,1279.0,1020.0,0,0.7601666450500488,,person
1054.0,490.0,1129.0,652.0,0,0.7362385988235474,,person
912.0,372.0,979.0,520.0,0,0.7322813868522644,,person
105.0,855.0,200.0,1072.0,0,0.7253257036209106,,person
675.0,874.0,761.0,1080.0,0,0.6993757486343384,,person
18.0,568.0,133.0,750.0,0,0.5659170746803284,,person
1636.0,350.0,1706.0,514.0,0,0.5297746658325195,,person
1110.0,192.0,1163.0,314.0,0,0.5199876427650452,,person
1008.0,703.0,1063.0,866.0,0,0.492966890335083,,person
687.0,277.0,750.0,439.0,0,0.4915672242641449,,person
1031.0,889.0,1112.0,1064.0,0,0.468168705701828,,person
1171.0,256.0,1234.0,387.0,0,0.4427569806575775,,person
1669.0,921.0,1781.0,1080.0,0,0.4421016573905945,,person
1666.0,752.0,1767.0,929.0,0,0.42815962433815,,person
912.0,372.0,977.0,523.0,0,0.7758370637893677,,person
1188.0,796.0,1279.0,1012.0,0,0.754997730255127,,person
102.0,860.0,199.0,1077.0,0,0.7509783506393433,,person
21.0,571.0,136.0,751.0,0,0.7216503024101257,,person
675.0,868.0,760.0,1080.0,0,0.7109484672546387,,person
1056.0,483.0,1125.0,646.0,0,0.6604196429252625,,person
1029.0,895.0,1111.0,1076.0,0,0.6042726039886475,,person
1634.0,346.0,1705.0,506.0,0,0.4919454753398895,,person
1667.0,755.0,1772.0,940.0,0,0.4607826769351959,,person
1173.0,255.0,1233.0,385.0,0,0.4601060152053833,,person
1007.0,700.0,1064.0,859.0,0,0.4553745687007904,,person
1109.0,195.0,1165.0,318.0,0,0.4465852379798889,,person
689.0,276.0,750.0,437.0,0,0.4264097809791565,,person
912.0,373.0,976.0,526.0,0,0.7678714394569397,,person
1187.0,787.0,1279.0,996.0,0,0.7354627847671509,,person
24.0,574.0,137.0,753.0,0,0.7046023607254028,,person
675.0,862.0,762.0,1072.0,0,0.6921327710151672,,person
102.0,865.0,201.0,1080.0,0,0.6801462769508362,,person
1028.0,898.0,1108.0,1079.0,0,0.6237001419067383,,person
1632.0,344.0,1703.0,503.0,0,0.5587331056594849,,person
1669.0,761.0,1773.0,948.0,0,0.4962776303291321,,person
1054.0,480.0,1127.0,641.0,0,0.4916089177131653,,person
1109.0,199.0,1165.0,324.0,0,0.4567592740058899,,person
692.0,275.0,749.0,434.0,0,0.43602463603019714,,person
1188.0,774.0,1279.0,969.0,0,0.7846901416778564,,person
912.0,378.0,975.0,540.0,0,0.7513473033905029,,person
1022.0,905.0,1100.0,1080.0,0,0.6720259189605713,,person
1627.0,340.0,1701.0,501.0,0,0.6342777013778687,,person
1007.0,686.0,1065.0,852.0,0,0.6032168865203857,,person
675.0,849.0,763.0,1053.0,0,0.5992646217346191,,person
98.0,881.0,199.0,1080.0,0,0.5864777565002441,,person
1053.0,476.0,1127.0,639.0,0,0.528344988822937,,person
1106.0,204.0,1163.0,328.0,0,0.5281819105148315,,person
1675.0,773.0,1781.0,959.0,0,0.5033261179924011,,person
1380.0,32.0,1421.0,167.0,0,0.42246416211128235,,person
1171.0,250.0,1229.0,376.0,0,0.4167999029159546,,person
26.0,580.0,139.0,764.0,0,0.40186798572540283,,person
691.0,265.0,748.0,421.0,0,0.40001875162124634,,person
1188.0,769.0,1280.0,955.0,0,0.7573925852775574,,person
912.0,382.0,976.0,543.0,0,0.7378422021865845,,person
97.0,886.0,196.0,1080.0,0,0.6371291279792786,,person
1018.0,910.0,1098.0,1080.0,0,0.627849817276001,,person
674.0,846.0,763.0,1049.0,0,0.5890175104141235,,person
1622.0,340.0,1700.0,501.0,0,0.5825360417366028,,person
1105.0,207.0,1164.0,335.0,0,0.574537456035614,,person
30.0,584.0,136.0,770.0,0,0.558438241481781,,person
1053.0,474.0,1126.0,641.0,0,0.5149903893470764,,person
1006.0,685.0,1066.0,854.0,0,0.5042258501052856,,person
1380.0,32.0,1420.0,168.0,0,0.4367562234401703,,person
1190.0,766.0,1280.0,952.0,0,0.7254849672317505,,person
911.0,383.0,976.0,547.0,0,0.6942532658576965,,person
95.0,890.0,193.0,1080.0,0,0.5686289072036743,,person
35.0,586.0,136.0,772.0,0,0.5352915525436401,,person
1015.0,914.0,1094.0,1080.0,0,0.5247849822044373,,person
1106.0,209.0,1164.0,337.0,0,0.5148019194602966,,person
1007.0,682.0,1065.0,854.0,0,0.5080959796905518,,person
1055.0,472.0,1126.0,641.0,0,0.503943145275116,,person
676.0,842.0,763.0,1029.0,0,0.4975450336933136,,person
1380.0,32.0,1420.0,168.0,0,0.41753703355789185,,person
1618.0,338.0,1698.0,502.0,0,0.41398075222969055,,person
1685.0,780.0,1787.0,965.0,0,0.4049556255340576,,person
1192.0,761.0,1280.0,948.0,0,0.7397333979606628,,person
910.0,387.0,976.0,550.0,0,0.5938588380813599,,person
1006.0,678.0,1064.0,852.0,0,0.5520232915878296,,person
91.0,894.0,192.0,1080.0,0,0.5375791192054749,,person
677.0,837.0,764.0,1044.0,0,0.5375703573226929,,person
37.0,587.0,136.0,772.0,0,0.5295857787132263,,person
1054.0,470.0,1127.0,641.0,0,0.45901384949684143,,person
1106.0,209.0,1163.0,336.0,0,0.4444948434829712,,person
1053.0,468.0,1131.0,643.0,0,0.4331108033657074,,person
1619.0,336.0,1696.0,502.0,0,0.428725004196167,,person
690.0,256.0,749.0,410.0,0,0.42447373270988464,,person
1689.0,784.0,1792.0,971.0,0,0.4231140613555908,,person
1192.0,757.0,1281.0,950.0,0,0.724856972694397,,person
678.0,830.0,766.0,1053.0,0,0.6883528232574463,,person
39.0,589.0,137.0,772.0,0,0.6322069764137268,,person
911.0,391.0,975.0,551.0,0,0.6293339729309082,,person
1005.0,674.0,1065.0,849.0,0,0.47222092747688293,,person
1619.0,334.0,1694.0,500.0,0,0.464138925075531,,person
89.0,898.0,193.0,1080.0,0,0.46333423256874084,,person
1692.0,787.0,1797.0,970.0,0,0.4388085603713989,,person
979.0,280.0,1042.0,439.0,0,0.43616464734077454,,person
1107.0,210.0,1164.0,335.0,0,0.43406206369400024,,person
1058.0,469.0,1128.0,640.0,0,0.4235045909881592,,person
1003.0,671.0,1066.0,851.0,0,0.4051961302757263,,person
1194.0,749.0,1280.0,952.0,0,0.7242488265037537,,person
680.0,825.0,769.0,1052.0,0,0.7175562977790833,,person
43.0,591.0,138.0,770.0,0,0.6796659827232361,,person
909.0,396.0,973.0,556.0,0,0.6764723062515259,,person
1700.0,799.0,1802.0,985.0,0,0.5612218379974365,,person
84.0,906.0,194.0,1080.0,0,0.5441833138465881,,person
1057.0,461.0,1133.0,642.0,0,0.5014293193817139,,person
1617.0,330.0,1690.0,497.0,0,0.4950930178165436,,person
977.0,286.0,1040.0,440.0,0,0.4757128357887268,,person
564.0,386.0,625.0,518.0,0,0.4305305480957031,,person
1113.0,211.0,1166.0,337.0,0,0.42414388060569763,,person
1007.0,668.0,1063.0,844.0,0,0.4214962422847748,,person
1195.0,745.0,1282.0,949.0,0,0.7182723879814148,,person
908.0,397.0,973.0,559.0,0,0.6951307058334351,,person
681.0,820.0,770.0,1051.0,0,0.6622825860977173,,person
45.0,591.0,137.0,770.0,0,0.6045708656311035,,person
549.0,504.0,632.0,664.0,0,0.4609990119934082,,person
1058.0,459.0,1129.0,630.0,0,0.45421066880226135,,person
1010.0,662.0,1063.0,841.0,0,0.41763001680374146,,person
82.0,911.0,189.0,1080.0,0,0.4026080369949341,,person
907.0,398.0,972.0,559.0,0,0.689803957939148,,person
682.0,815.0,770.0,1049.0,0,0.6612774133682251,,person
1198.0,739.0,1283.0,945.0,0,0.6569564342498779,,person
47.0,594.0,136.0,771.0,0,0.6374911069869995,,person
562.0,392.0,624.0,523.0,0,0.5610506534576416,,person
1007.0,660.0,1064.0,835.0,0,0.5405534505844116,,person
549.0,511.0,630.0,664.0,0,0.5282363295555115,,person
1058.0,456.0,1127.0,626.0,0,0.5125389099121094,,person
1615.0,322.0,1686.0,488.0,0,0.4623412489891052,,person
80.0,915.0,184.0,1080.0,0,0.41498681902885437,,person
1114.0,212.0,1164.0,335.0,0,0.4084276854991913,,person
683.0,809.0,773.0,1046.0,0,0.7902068495750427,,person
1200.0,732.0,1284.0,936.0,0,0.7538810968399048,,person
49.0,594.0,137.0,775.0,0,0.6809245944023132,,person
906.0,399.0,971.0,558.0,0,0.6488675475120544,,person
1058.0,452.0,1127.0,620.0,0,0.5618950128555298,,person
1005.0,653.0,1063.0,828.0,0,0.5475585460662842,,person
1614.0,319.0,1685.0,487.0,0,0.5407088398933411,,person
562.0,392.0,623.0,523.0,0,0.4884594976902008,,person
1114.0,215.0,1164.0,336.0,0,0.4770045578479767,,person
549.0,513.0,626.0,667.0,0,0.455375999212265,,person
1706.0,817.0,1811.0,1013.0,0,0.45378124713897705,,person
1380.0,30.0,1421.0,166.0,0,0.40065640211105347,,person
684.0,805.0,774.0,1038.0,0,0.7953134775161743,,person
1201.0,727.0,1286.0,929.0,0,0.7469810843467712,,person
1059.0,449.0,1125.0,613.0,0,0.7067269682884216,,person
1115.0,215.0,1165.0,337.0,0,0.6944218873977661,,person
905.0,399.0,971.0,556.0,0,0.653990626335144,,person
1613.0,318.0,1683.0,480.0,0,0.5874624252319336,,person
49.0,597.0,137.0,784.0,0,0.5523843169212341,,person
1006.0,651.0,1062.0,820.0,0,0.5317192077636719,,person
551.0,514.0,624.0,673.0,0,0.5124040246009827,,person
560.0,395.0,622.0,527.0,0,0.49518266320228577,,person
1380.0,30.0,1421.0,165.0,0,0.45843204855918884,,person
1707.0,824.0,1814.0,1022.0,0,0.40098828077316284,,person
78.0,108.0,135.0,229.0,0,0.400879442691803,,person
687.0,791.0,778.0,1025.0,0,0.7784010171890259,,person
1061.0,444.0,1129.0,600.0,0,0.7302336692810059,,person
1006.0,640.0,1064.0,801.0,0,0.7264395952224731,,person
52.0,604.0,142.0,803.0,0,0.7012360095977783,,person
1202.0,717.0,1287.0,909.0,0,0.6870202422142029,,person
1117.0,221.0,1166.0,343.0,0,0.6645668745040894,,person
904.0,402.0,972.0,557.0,0,0.6589788198471069,,person
1611.0,319.0,1680.0,471.0,0,0.5717729330062866,,person
1380.0,30.0,1421.0,166.0,0,0.4770354926586151,,person
549.0,518.0,621.0,682.0,0,0.46826961636543274,,person
920.0,85.0,964.0,216.0,0,0.45625054836273193,,person
1712.0,836.0,1818.0,1037.0,0,0.4122805595397949,,person
686.0,788.0,780.0,1014.0,0,0.7731717228889465,,person
1006.0,637.0,1063.0,798.0,0,0.7263287305831909,,person
1203.0,710.0,1288.0,899.0,0,0.7199857831001282,,person
1060.0,442.0,1129.0,595.0,0,0.718986451625824,,person
53.0,609.0,143.0,809.0,0,0.71894770860672,,person
1613.0,310.0,1679.0,466.0,0,0.6739519834518433,,person
1117.0,222.0,1167.0,344.0,0,0.631729006767273,,person
904.0,405.0,972.0,560.0,0,0.6227642893791199,,person
